时间,位移,载荷,拉伸应力,拉伸应变 (位移)
(s),(mm),(N),(MPa),(mm/mm)
371.584,7.89934,41541.22656,524.71326,0.07891
371.684,7.9164,41586.97266,525.29108,0.07908
371.784,7.93292,41611.73828,525.60388,0.07925
371.884,7.94907,41646.77734,526.04645,0.07941
371.984,7.96647,41698.84375,526.70416,0.07959
372.084,7.98323,41717.40234,526.93854,0.07975
372.184,7.99941,41746.49609,527.30603,0.07991
372.284,8.01651,41793.29297,527.89716,0.08008
372.384,8.03258,41807.24219,528.0733,0.08025
372.484,8.04928,41858.86719,528.7254,0.08041
372.584,8.06679,41905.28516,529.31171,0.08059
372.684,8.0831,41911.45703,529.38971,0.08075
372.784,8.09961,41950.41797,529.88177,0.08092
372.884,8.11637,41986.89844,530.34259,0.08108
372.984,8.13245,42006.44922,530.58954,0.08124
373.084,8.14941,42057.85547,531.23889,0.08141
373.184,8.167,42101.94141,531.79572,0.08159
373.284,8.18292,42103.67578,531.81763,0.08175
373.384,8.19945,42145.69141,532.34833,0.08191
373.484,8.21645,42185.95312,532.85687,0.08208
373.584,8.23261,42203.98828,533.08472,0.08224
373.684,8.24955,42251.19922,533.68103,0.08241
373.784,8.26689,42287.14062,534.13501,0.08259
373.884,8.28285,42297.31641,534.26355,0.08275
373.984,8.29953,42341.05078,534.81592,0.08291
374.084,8.31629,42369.87891,535.18005,0.08308
374.184,8.33243,42395.75391,535.5069,0.08324
374.284,8.34967,42448.55859,536.17389,0.08341
374.384,8.36676,42469.34766,536.43646,0.08358
374.484,8.38282,42489.47656,536.69073,0.08374
374.584,8.39966,42534.67188,537.2616,0.08391
374.684,8.41618,42556.59375,537.53851,0.08408
374.784,8.43252,42586.66797,537.9184,0.08424
374.884,8.45009,42639.48047,538.58545,0.08442
374.984,8.46656,42645.34766,538.65955,0.08458
375.084,8.48258,42669.53125,538.96503,0.08474
375.184,8.49973,42724.14062,539.65479,0.08491
375.284,8.51594,42733.55469,539.77374,0.08507
375.384,8.53252,42768.28906,540.21246,0.08524
375.484,8.55029,42824.73828,540.92548,0.08542
375.584,8.56629,42822.03125,540.8913,0.08558
375.684,8.58243,42850.66797,541.25299,0.08574
375.784,8.60001,42907.58594,541.97192,0.08591
375.884,8.61606,42912.91406,542.03925,0.08607
375.984,8.63253,42945.67969,542.45312,0.08624
376.084,8.65025,42999.30859,543.13049,0.08642
376.184,8.6663,43004.18359,543.19208,0.08658
376.284,8.68269,43035.44531,543.58691,0.08674
376.384,8.69997,43074.79688,544.08398,0.08691
376.484,8.71593,43084.00391,544.20032,0.08707
376.584,8.73268,43129.875,544.77972,0.08724
376.684,8.75005,43162.03125,545.18585,0.08741
376.784,8.76622,43174.75391,545.34656,0.08757
376.884,8.78279,43215.74609,545.86432,0.08774
376.984,8.79969,43236.9375,546.13202,0.08791
377.084,8.81608,43264.00781,546.47394,0.08807
377.184,8.83296,43306.69141,547.01306,0.08824
377.284,8.85017,43335.16797,547.3728,0.08841
377.384,8.86607,43340.125,547.43536,0.08857
377.484,8.88318,43392.54688,548.09753,0.08874
377.584,8.89965,43404.98438,548.25464,0.08891
377.684,8.91566,43420.82812,548.45477,0.08907
377.784,8.93332,43484.65625,549.26099,0.08924
377.884,8.94989,43492.74219,549.3631,0.08941
377.984,8.96584,43504.34375,549.50964,0.08957
378.084,8.98335,43558.97656,550.19977,0.08974
378.184,8.99956,43567.29688,550.30481,0.08991
378.284,9.01565,43591.67578,550.61279,0.09007
378.384,9.03337,43647.52344,551.31818,0.09024
378.484,9.04988,43655.53125,551.41931,0.09041
378.584,9.06596,43672.39844,551.63239,0.09057
378.684,9.0832,43714.25,552.16101,0.09074
378.784,9.09949,43729.03125,552.34772,0.0909
378.884,9.11568,43755.63281,552.68372,0.09107
378.984,9.13336,43799.9375,553.24335,0.09124
379.084,9.14991,43810.98047,553.38281,0.09141
379.184,9.16601,43833.24219,553.664,0.09157
379.284,9.18292,43860.21484,554.0047,0.09174
379.384,9.19922,43884.16797,554.30725,0.0919
379.484,9.21607,43930.21875,554.88898,0.09207
379.584,9.23342,43952.21094,555.16675,0.09224
379.684,9.24954,43952.98438,555.17651,0.0924
379.784,9.26647,44005.64062,555.84161,0.09257
379.884,9.28283,44011.49609,555.91559,0.09274
379.984,9.29905,44029.59766,556.14423,0.0929
380.084,9.3164,44085.35547,556.84851,0.09307
380.184,9.33351,44100.90625,557.04492,0.09324
380.284,9.34914,44095.83984,556.98096,0.0934
380.384,9.36636,44153.93359,557.71472,0.09357
380.484,9.38318,44176.60156,558.00104,0.09374
380.584,9.39885,44175.37891,557.9856,0.09389
380.684,9.4167,44241.15625,558.81647,0.09407
380.784,9.43364,44249.55078,558.92249,0.09424
380.884,9.44918,44250.25781,558.9314,0.0944
380.984,9.46634,44298.98828,559.54694,0.09457
381.084,9.48309,44319.66016,559.80804,0.09474
381.184,9.49911,44336.01953,560.01471,0.0949
381.284,9.5166,44376.67578,560.5282,0.09507
381.384,9.53343,44389.4375,560.68939,0.09524
381.484,9.54915,44403.62891,560.86865,0.0954
381.584,9.56633,44441.9375,561.35254,0.09557
381.684,9.5829,44458.05859,561.55615,0.09573
381.784,9.59918,44484.21484,561.88654,0.0959
381.884,9.6169,44525.92188,562.41339,0.09607
381.984,9.63298,44519.28906,562.32959,0.09623
382.084,9.64939,44555.19922,562.78314,0.0964
382.184,9.66637,44582.92578,563.13336,0.09657
382.284,9.68253,44589.08984,563.21124,0.09673
382.384,9.69952,44633.67578,563.77441,0.0969
382.484,9.71681,44659.02344,564.0946,0.09707
382.584,9.73263,44651.76953,564.00299,0.09723
382.684,9.74952,44699.96875,564.61176,0.0974
382.784,9.76648,44724.60938,564.92303,0.09757
382.884,9.78229,44719.99609,564.86475,0.09773
382.984,9.79977,44775.30078,565.56329,0.0979
383.084,9.81681,44796.19922,565.82727,0.09807
383.184,9.83258,44791.15625,565.76355,0.09823
383.284,9.84968,44834.78516,566.31464,0.0984
383.384,9.86654,44858.78516,566.6178,0.09857
383.484,9.8822,44854.92969,566.56909,0.09872
383.584,9.89976,44907.44922,567.23248,0.0989
383.684,9.91685,44925.28906,567.45782,0.09907
383.784,9.93251,44926.12109,567.46832,0.09923
383.884,9.94968,44965.55469,567.96643,0.0994
383.984,9.9664,44978,568.12366,0.09956
384.084,9.9825,44996.53125,568.35773,0.09973
384.184,9.99981,45036.04297,568.85675,0.0999
384.284,10.01676,45047.14453,568.99701,0.10007
384.384,10.03263,45057.19141,569.1239,0.10023
384.484,10.04997,45097.30859,569.63062,0.1004
384.584,10.06615,45095.85156,569.61224,0.10056
384.684,10.08254,45126.59766,570.00061,0.10072
384.784,10.10013,45168.94922,570.53552,0.1009
384.884,10.11634,45161.125,570.43671,0.10106
384.984,10.13285,45189.89062,570.80005,0.10123
385.084,10.14998,45219.90625,571.1792,0.1014
385.184,10.16577,45213.39844,571.09698,0.10156
385.284,10.18276,45258.92578,571.67206,0.10173
385.384,10.20028,45288.74609,572.04871,0.1019
385.484,10.216,45277.40625,571.90546,0.10206
385.584,10.23286,45318.10156,572.41949,0.10223
385.684,10.24998,45341.77344,572.71851,0.1024
385.784,10.26576,45341.89844,572.72009,0.10256
385.884,10.28263,45377.72266,573.17261,0.10272
385.984,10.30044,45413.10547,573.61951,0.1029
386.084,10.31609,45400.85156,573.46472,0.10306
386.184,10.33272,45432.19922,573.86066,0.10322
386.284,10.34969,45454.10156,574.13733,0.10339
386.384,10.36578,45469.26562,574.32886,0.10355
386.484,10.38297,45506.01172,574.79303,0.10373
386.584,10.40023,45518.36719,574.9491,0.1039
386.684,10.4161,45521.47266,574.98834,0.10406
386.784,10.43291,45555.48828,575.41797,0.10422
386.884,10.44956,45567.30859,575.56726,0.10439
386.984,10.4659,45587.32031,575.82007,0.10455
387.084,10.48319,45624.83594,576.29388,0.10473
387.184,10.49998,45624.38281,576.28821,0.10489
387.284,10.516,45632.19922,576.3869,0.10505
387.384,10.53303,45674.60156,576.92249,0.10523
387.484,10.54928,45674.71875,576.92401,0.10539
387.584,10.56576,45697.39844,577.21045,0.10555
387.684,10.58366,45744.48047,577.80518,0.10573
387.784,10.59988,45731.61328,577.64264,0.10589
387.884,10.6158,45742,577.7738,0.10605
387.984,10.63334,45788.29297,578.35858,0.10623
388.084,10.64925,45780.95312,578.26587,0.10639
388.184,10.66593,45811.96484,578.65753,0.10655
388.284,10.68374,45843.62891,579.0575,0.10673
388.384,10.69966,45834.60156,578.94348,0.10689
388.484,10.71598,45860.23047,579.26721,0.10705
388.584,10.73307,45882.30469,579.54602,0.10722
388.684,10.74927,45891.28906,579.65955,0.10739
388.784,10.76607,45920.12891,580.0238,0.10755
388.884,10.78361,45946.12891,580.35223,0.10773
388.984,10.79942,45938.12891,580.25116,0.10789
389.084,10.81613,45974.42188,580.70959,0.10805
389.184,10.83303,45987.61328,580.87622,0.10822
389.284,10.84923,45995.21094,580.97217,0.10838
389.384,10.86645,46036.1875,581.48975,0.10856
389.484,10.88339,46042.87891,581.57428,0.10873
389.584,10.8993,46040.57031,581.5451,0.10888
389.684,10.9164,46083.66016,582.08936,0.10905
389.784,10.93299,46088.70312,582.15308,0.10922
389.884,10.94896,46092.625,582.20264,0.10938
389.984,10.96673,46145.45703,582.86993,0.10956
390.084,10.98344,46145.10938,582.86554,0.10972
390.184,10.99909,46137.87109,582.77411,0.10988
390.284,11.01661,46185.86719,583.38037,0.11006
390.384,11.03287,46183.89453,583.35547,0.11022
390.484,11.04902,46195.17188,583.49792,0.11038
390.584,11.06674,46239.12109,584.05304,0.11056
390.684,11.08315,46236.34375,584.01794,0.11072
390.784,11.0992,46245.59375,584.13477,0.11088
390.884,11.11651,46275.76953,584.51593,0.11105
390.984,11.13293,46277.83594,584.54205,0.11122
391.084,11.14897,46293.69531,584.74237,0.11138
391.184,11.16665,46330.64062,585.20905,0.11155
391.284,11.18307,46326.53906,585.15723,0.11172
391.384,11.19945,46350.63281,585.46155,0.11188
391.484,11.21654,46367.67969,585.67688,0.11205
391.584,11.23259,46366.30859,585.65955,0.11221
391.684,11.2494,46401.97266,586.11005,0.11238
391.784,11.26693,46425.89844,586.41223,0.11256
391.884,11.28279,46407.88281,586.18469,0.11272
391.984,11.29975,46446.58984,586.67358,0.11288
392.084,11.31637,46454.8125,586.77747,0.11305
392.184,11.33215,46449.32031,586.70807,0.11321
392.284,11.34987,46506.0625,587.4248,0.11339
392.384,11.36685,46510.43359,587.48004,0.11355
392.484,11.38263,46498.33984,587.32727,0.11371
392.584,11.39981,46538.50781,587.83466,0.11388
392.684,11.41626,46542.59766,587.88629,0.11405
392.784,11.43233,46550.8125,587.99005,0.11421
392.884,11.44991,46592.29688,588.51404,0.11438
392.984,11.46679,46594.82422,588.54596,0.11455
393.084,11.48254,46588.77734,588.4696,0.11471
393.184,11.49989,46625.47266,588.93311,0.11488
393.284,11.51626,46629.54688,588.98456,0.11505
393.384,11.53221,46637.22266,589.08148,0.11521
393.484,11.55002,46678.60547,589.60425,0.11538
393.584,11.56678,46676.94531,589.58325,0.11555
393.684,11.58263,46680.75781,589.63141,0.11571
393.784,11.5997,46703.74609,589.92175,0.11588
393.884,11.6161,46710.21484,590.00348,0.11604
393.984,11.63254,46734.42578,590.30933,0.11621
394.084,11.65001,46757.22266,590.59723,0.11638
394.184,11.66648,46749.73438,590.50269,0.11655
394.284,11.68277,46769.54297,590.75287,0.11671
394.384,11.69974,46787.13672,590.9751,0.11688
394.484,11.71578,46780.79297,590.89496,0.11704
394.584,11.73289,46821.48828,591.409,0.11721
394.684,11.7502,46838,591.61755,0.11738
394.784,11.76601,46817.51172,591.35876,0.11754
394.884,11.78284,46853.33984,591.81134,0.11771
394.984,11.79965,46867.83984,591.99445,0.11788
395.084,11.8158,46867.04297,591.98438,0.11804
395.184,11.83325,46905.98828,592.47632,0.11821
395.284,11.85026,46913.73828,592.57422,0.11838
395.384,11.86599,46901.82031,592.42371,0.11854
395.484,11.88314,46935.58984,592.85022,0.11871
395.584,11.89972,46940.75391,592.91547,0.11888
395.684,11.91574,46943.30859,592.94775,0.11904
395.784,11.93295,46973.31641,593.32678,0.11921
395.884,11.95009,46985.05859,593.4751,0.11938
395.984,11.96607,46987.89844,593.51093,0.11954
396.084,11.98301,47008.50391,593.77124,0.11971
396.184,11.99957,47012.61328,593.82312,0.11988
396.284,12.01583,47023.98047,593.96674,0.12004
396.384,12.03328,47056.34375,594.37549,0.12021
396.484,12.04983,47048.14453,594.27191,0.12038
396.584,12.06601,47060.90625,594.43311,0.12054
396.684,12.08307,47086.42578,594.75543,0.12071
396.784,12.09934,47076.88281,594.63495,0.12087
396.884,12.11624,47108.20312,595.03052,0.12104
396.984,12.13337,47127.36719,595.27258,0.12121
397.084,12.14953,47113.66797,595.09955,0.12137
397.184,12.16617,47137.78906,595.40424,0.12154
397.284,12.18324,47159.25,595.67529,0.12171
397.384,12.19913,47142.54688,595.46436,0.12187
397.484,12.21614,47176.66016,595.8952,0.12204
397.584,12.23352,47203.10156,596.22919,0.12221
397.684,12.24946,47182.92578,595.97437,0.12237
397.784,12.2661,47201.81641,596.21295,0.12254
397.884,12.28335,47225.93359,596.51758,0.12271
397.984,12.29915,47213.46094,596.36005,0.12287
398.084,12.31603,47241.26953,596.7113,0.12304
398.184,12.3336,47263.68359,596.99445,0.12321
398.284,12.34952,47254.60547,596.87976,0.12337
398.384,12.36611,47271.28125,597.09039,0.12354
398.484,12.38318,47283.51562,597.24493,0.12371
398.584,12.3992,47289.15234,597.3161,0.12387
398.684,12.41637,47318.53125,597.68719,0.12404
398.784,12.43341,47322.29688,597.7348,0.12421
398.884,12.44954,47319.14453,597.69495,0.12437
398.984,12.46652,47344.02734,598.00928,0.12454
399.084,12.48282,47337.76953,597.93024,0.1247
399.184,12.49919,47351.48438,598.10345,0.12487
399.284,12.51666,47386.89453,598.55072,0.12504
399.384,12.53306,47372.73047,598.37183,0.12521
399.484,12.54937,47379.87109,598.46204,0.12537
399.584,12.56658,47411.82812,598.86566,0.12554
399.684,12.58258,47398.01953,598.69122,0.1257
399.784,12.59919,47418.42188,598.94897,0.12587
399.884,12.61675,47449.78906,599.34515,0.12604
399.984,12.63311,47436.19531,599.17346,0.1262
400.084,12.64944,47442.48828,599.25293,0.12637
400.184,12.66641,47463.53516,599.5188,0.12654
400.284,12.6825,47462.66797,599.50781,0.1267
400.384,12.69922,47481.43359,599.74487,0.12687
400.484,12.71703,47508.46875,600.08636,0.12704
400.584,12.7331,47492.84375,599.88898,0.1272
400.684,12.74939,47501.61719,599.99982,0.12737
400.784,12.76634,47518.01562,600.20691,0.12754
400.884,12.78261,47521.76562,600.25427,0.1277
400.984,12.79944,47544.5625,600.54224,0.12787
401.084,12.81684,47553.22266,600.65161,0.12804
401.184,12.83296,47547.64062,600.58112,0.1282
401.284,12.84944,47570.43359,600.86902,0.12837
401.384,12.8664,47572.67578,600.89734,0.12854
401.484,12.88261,47575.24609,600.92981,0.1287
401.584,12.89977,47605.19922,601.30817,0.12887
401.684,12.91675,47603.23047,601.28333,0.12904
401.784,12.9326,47591.375,601.13354,0.1292
401.884,12.94977,47632.92188,601.65833,0.12937
401.984,12.96621,47626.3125,601.57483,0.12953
402.084,12.98246,47627.55469,601.59052,0.12969
402.184,13.00017,47667.9375,602.10065,0.12987
402.284,13.01665,47652.62109,601.90717,0.13004
402.384,13.03259,47650.88672,601.88525,0.1302
402.484,13.04983,47678.81641,602.23804,0.13037
402.584,13.06626,47677.45312,602.22083,0.13053
402.684,13.08248,47680.30078,602.25677,0.13069
402.784,13.10015,47710.02344,602.6322,0.13087
402.884,13.11651,47701.55859,602.52527,0.13103
402.984,13.13245,47702.57812,602.53815,0.13119
403.084,13.14978,47727.42188,602.85199,0.13137
403.184,13.16605,47722.34375,602.78784,0.13153
403.284,13.18274,47740.57812,603.01813,0.1317
403.384,13.20007,47755.89844,603.21167,0.13187
403.484,13.21631,47745.95703,603.08612,0.13203
403.584,13.23272,47762.17188,603.29089,0.1322
403.684,13.24974,47771.47656,603.40845,0.13237
403.784,13.26587,47764.82031,603.32434,0.13253
403.884,13.28292,47794.66797,603.70135,0.1327
403.984,13.29999,47800.97266,603.78101,0.13287
404.084,13.31609,47785.85156,603.59003,0.13303
404.184,13.333,47815.14453,603.96002,0.1332
404.284,13.34962,47814.08203,603.94659,0.13336
404.384,13.36574,47806.26953,603.8479,0.13352
404.484,13.38304,47843.33594,604.3161,0.1337
404.584,13.40002,47844.46484,604.33038,0.13387
404.684,13.4159,47829.83594,604.14557,0.13402
404.784,13.43317,47861.86328,604.55011,0.1342
404.884,13.44974,47857.82812,604.49915,0.13436
404.984,13.46565,47849.64453,604.39581,0.13452
405.084,13.48339,47892.28906,604.93445,0.1347
405.184,13.50007,47880.44531,604.78485,0.13487
405.284,13.51583,47872.125,604.67975,0.13502
405.384,13.53323,47899.39062,605.02411,0.1352
405.484,13.54962,47892.86719,604.94171,0.13536
405.584,13.5657,47900.125,605.03339,0.13552
405.684,13.58335,47928.33203,605.38971,0.1357
405.784,13.60003,47920.54297,605.29132,0.13586
405.884,13.61609,47918.71484,605.26825,0.13602
405.984,13.63319,47934.83203,605.4718,0.1362
406.084,13.64936,47923.42188,605.3277,0.13636
406.184,13.66603,47946.85547,605.62366,0.13652
406.284,13.68345,47962.04688,605.81555,0.1367
406.384,13.69963,47941.07031,605.5506,0.13686
406.484,13.7163,47961.04297,605.80286,0.13703
406.584,13.73298,47964.23438,605.8432,0.13719
406.684,13.74907,47956.46875,605.74512,0.13735
406.784,13.76621,47987.19141,606.13318,0.13752
406.884,13.78347,47994.43359,606.22461,0.1377
406.984,13.79929,47970.51953,605.92261,0.13786
407.084,13.8163,48001.34375,606.31195,0.13803
407.184,13.83312,48003.69922,606.34167,0.13819
407.284,13.849,47990.25781,606.17188,0.13835
407.384,13.86634,48020.79688,606.55762,0.13852
407.484,13.88376,48029.06641,606.66211,0.1387
407.584,13.89919,48000.52344,606.30157,0.13885
407.684,13.91616,48025.10156,606.612,0.13902
407.784,13.93314,48036.59375,606.75714,0.13919
407.884,13.94895,48024.42578,606.60345,0.13935
407.984,13.96651,48050.86719,606.93744,0.13953
408.084,13.9836,48048.875,606.91229,0.1397
408.184,13.99925,48034.14453,606.72626,0.13985
408.284,14.01624,48054.69922,606.98584,0.14002
408.384,14.03299,48052.61328,606.95953,0.14019
408.484,14.04922,48057.12891,607.01654,0.14035
408.584,14.0666,48074.53906,607.23645,0.14053
408.684,14.08335,48060.51172,607.05927,0.14069
408.784,14.09937,48061.38281,607.07031,0.14085
408.884,14.11636,48079.58203,607.30017,0.14102
408.984,14.13253,48061.91797,607.07703,0.14118
409.084,14.14944,48084.12109,607.35748,0.14135
409.184,14.16698,48103.35156,607.6004,0.14153
409.284,14.18286,48068.79297,607.16388,0.14169
409.384,14.19949,48087.50391,607.40021,0.14185
409.484,14.21658,48100.42188,607.56342,0.14202
409.584,14.23255,48080.19531,607.30792,0.14218
409.684,14.24951,48099.50781,607.55182,0.14235
409.784,14.26705,48111.80469,607.70715,0.14253
409.884,14.28269,48085.55078,607.37555,0.14268
409.984,14.29933,48096.52734,607.51422,0.14285
410.084,14.31662,48110.78125,607.69421,0.14302
410.184,14.33239,48091.96875,607.4566,0.14318
410.284,14.34956,48112.3125,607.71356,0.14335
410.384,14.36695,48118.17969,607.78772,0.14353
410.484,14.38268,48093.03125,607.47003,0.14368
410.584,14.39945,48108.05469,607.65979,0.14385
410.684,14.41639,48103.13281,607.59766,0.14402
410.784,14.43261,48098.03516,607.53326,0.14418
410.884,14.44974,48110.73438,607.69366,0.14435
410.984,14.46673,48096.85547,607.51837,0.14452
411.084,14.48275,48081.63672,607.32611,0.14468
411.184,14.49967,48092.125,607.45862,0.14485
411.284,14.51618,48069.67188,607.17499,0.14502
411.384,14.53248,48064.08203,607.10437,0.14518
411.484,14.55,48086.57422,607.38849,0.14535
411.584,14.56652,48050.9375,606.93835,0.14552
411.684,14.5827,48036.59375,606.75714,0.14568
411.784,14.59998,48047.98828,606.90112,0.14585
411.884,14.61601,48002.50391,606.3266,0.14601
411.984,14.63244,47992.38281,606.19873,0.14618
412.084,14.65033,47999.52344,606.28894,0.14636
412.184,14.66621,47927.40234,605.37793,0.14652
412.284,14.68265,47891.46484,604.92401,0.14668
412.384,14.70008,47852.66406,604.4339,0.14685
412.484,14.71595,47756.46484,603.21881,0.14701
412.584,14.73243,47663.92578,602.04993,0.14718
412.684,14.75028,47526.45312,600.31354,0.14736
412.784,14.76644,47290.30859,597.33075,0.14752
412.868,14.78012,47039.5,594.16272,0.14765
412.932,14.7916,46785.44922,590.9538,0.14777
412.971,14.79802,46531.86328,587.75073,0.14783
413.002,14.80289,46276.23828,584.52185,0.14788
413.029,14.8072,46023.25391,581.32635,0.14792
413.053,14.8111,45769.12109,578.11639,0.14796
413.072,14.81419,45516.44531,574.9248,0.14799
413.086,14.81649,45258.35938,571.66492,0.14802
413.096,14.81818,44993.36719,568.31775,0.14803
413.104,14.81956,44704.55859,564.66974,0.14805
